"Plot Title: ELA #7 "
"#","Time, GMT-04:00","Temp, °C()","Coupler Attached()","Coupler Detached()","Host Connected()","Stopped()","End Of File()"
533,06/14/12 01:00:00  AM,19.377,,,,,
534,06/14/12 01:30:00  AM,19.377,,,,,
535,06/14/12 02:00:00  AM,19.282,,,,,
536,06/14/12 02:30:00  AM,19.282,,,,,
537,06/14/12 03:00:00  AM,19.282,,,,,
538,06/14/12 03:30:00  AM,19.282,,,,,
539,06/14/12 04:00:00  AM,19.282,,,,,
540,06/14/12 04:30:00  AM,19.282,,,,,
541,06/14/12 05:00:00  AM,19.282,,,,,
542,06/14/12 05:30:00  AM,19.187,,,,,
543,06/14/12 06:00:00  AM,19.187,,,,,
544,06/14/12 06:30:00  AM,19.187,,,,,
545,06/14/12 07:00:00  AM,19.282,,,,,
546,06/14/12 07:30:00  AM,19.187,,,,,
547,06/14/12 08:00:00  AM,19.187,,,,,
548,06/14/12 08:30:00  AM,19.187,,,,,
549,06/14/12 09:00:00  AM,19.187,,,,,
550,06/14/12 09:30:00  AM,19.187,,,,,
551,06/14/12 10:00:00  AM,19.092,,,,,
552,06/14/12 10:30:00  AM,19.092,,,,,
553,06/14/12 11:00:00  AM,19.092,,,,,
554,06/14/12 11:30:00  AM,19.187,,,,,
555,06/14/12 12:00:00  PM,19.187,,,,,
556,06/14/12 12:30:00  PM,19.092,,,,,
557,06/14/12 01:00:00  PM,19.092,,,,,
558,06/14/12 01:30:00  PM,19.092,,,,,
559,06/14/12 02:00:00  PM,19.092,,,,,
560,06/14/12 02:30:00  PM,18.996,,,,,
561,06/14/12 03:00:00  PM,19.092,,,,,
562,06/14/12 03:30:00  PM,19.187,,,,,
563,06/14/12 04:00:00  PM,18.996,,,,,
564,06/14/12 04:30:00  PM,19.187,,,,,
565,06/14/12 05:00:00  PM,18.996,,,,,
566,06/14/12 05:30:00  PM,18.996,,,,,
567,06/14/12 06:00:00  PM,18.996,,,,,
568,06/14/12 06:30:00  PM,18.901,,,,,
569,06/14/12 07:00:00  PM,18.901,,,,,
570,06/14/12 07:30:00  PM,18.901,,,,,
571,06/14/12 08:00:00  PM,18.901,,,,,
572,06/14/12 08:30:00  PM,18.901,,,,,
573,06/14/12 09:00:00  PM,18.996,,,,,
574,06/14/12 09:30:00  PM,18.901,,,,,
575,06/14/12 10:00:00  PM,18.806,,,,,
576,06/14/12 10:30:00  PM,18.806,,,,,
577,06/14/12 11:00:00  PM,18.806,,,,,
578,06/14/12 11:30:00  PM,18.806,,,,,
579,06/15/12 12:00:00  AM,18.806,,,,,
580,06/15/12 12:30:00  AM,18.806,,,,,
581,06/15/12 01:00:00  AM,18.806,,,,,
582,06/15/12 01:30:00  AM,18.806,,,,,
583,06/15/12 02:00:00  AM,18.806,,,,,
584,06/15/12 02:30:00  AM,18.806,,,,,
585,06/15/12 03:00:00  AM,18.711,,,,,
586,06/15/12 03:30:00  AM,18.711,,,,,
587,06/15/12 04:00:00  AM,18.711,,,,,
588,06/15/12 04:30:00  AM,18.616,,,,,
589,06/15/12 05:00:00  AM,18.616,,,,,
590,06/15/12 05:30:00  AM,18.616,,,,,
591,06/15/12 06:00:00  AM,18.616,,,,,
592,06/15/12 06:30:00  AM,18.616,,,,,
593,06/15/12 07:00:00  AM,18.616,,,,,
594,06/15/12 07:30:00  AM,18.616,,,,,
595,06/15/12 08:00:00  AM,18.711,,,,,
596,06/15/12 08:30:00  AM,18.711,,,,,
597,06/15/12 09:00:00  AM,18.806,,,,,
598,06/15/12 09:30:00  AM,18.711,,,,,
599,06/15/12 10:00:00  AM,18.901,,,,,
600,06/15/12 10:30:00  AM,18.996,,,,,
601,06/15/12 11:00:00  AM,19.092,,,,,
602,06/15/12 11:30:00  AM,19.187,,,,,
603,06/15/12 12:00:00  PM,19.377,,,,,
604,06/15/12 12:30:00  PM,19.282,,,,,
605,06/15/12 01:00:00  PM,19.377,,,,,
606,06/15/12 01:30:00  PM,19.567,,,,,
607,06/15/12 02:00:00  PM,19.567,,,,,
608,06/15/12 02:30:00  PM,19.472,,,,,
609,06/15/12 03:00:00  PM,19.758,,,,,
610,06/15/12 03:30:00  PM,19.758,,,,,
611,06/15/12 04:00:00  PM,19.853,,,,,
612,06/15/12 04:30:00  PM,20.043,,,,,
613,06/15/12 05:00:00  PM,19.662,,,,,
614,06/15/12 05:30:00  PM,20.138,,,,,
615,06/15/12 06:00:00  PM,20.234,,,,,
616,06/15/12 06:30:00  PM,20.043,,,,,
617,06/15/12 07:00:00  PM,19.948,,,,,
618,06/15/12 07:30:00  PM,19.948,,,,,
619,06/15/12 08:00:00  PM,19.853,,,,,
620,06/15/12 08:30:00  PM,19.948,,,,,
621,06/15/12 09:00:00  PM,19.948,,,,,
622,06/15/12 09:30:00  PM,19.853,,,,,
623,06/15/12 10:00:00  PM,19.853,,,,,
624,06/15/12 10:30:00  PM,19.853,,,,,
625,06/15/12 11:00:00  PM,19.853,,,,,
626,06/15/12 11:30:00  PM,19.758,,,,,
627,06/16/12 12:00:00  AM,19.758,,,,,
628,06/16/12 12:30:00  AM,19.662,,,,,
629,06/16/12 01:00:00  AM,19.662,,,,,
630,06/16/12 01:30:00  AM,19.662,,,,,
631,06/16/12 02:00:00  AM,19.662,,,,,
632,06/16/12 02:30:00  AM,19.662,,,,,
633,06/16/12 03:00:00  AM,19.567,,,,,
634,06/16/12 03:30:00  AM,19.567,,,,,
635,06/16/12 04:00:00  AM,19.472,,,,,
636,06/16/12 04:30:00  AM,19.472,,,,,
637,06/16/12 05:00:00  AM,19.472,,,,,
638,06/16/12 05:30:00  AM,19.377,,,,,
639,06/16/12 06:00:00  AM,19.377,,,,,
640,06/16/12 06:30:00  AM,19.377,,,,,
641,06/16/12 07:00:00  AM,19.377,,,,,
642,06/16/12 07:30:00  AM,19.377,,,,,
643,06/16/12 08:00:00  AM,19.377,,,,,
644,06/16/12 08:30:00  AM,19.377,,,,,
645,06/16/12 09:00:00  AM,19.472,,,,,
646,06/16/12 09:30:00  AM,19.567,,,,,
647,06/16/12 10:00:00  AM,19.567,,,,,
648,06/16/12 10:30:00  AM,19.662,,,,,
649,06/16/12 11:00:00  AM,19.758,,,,,
650,06/16/12 11:30:00  AM,19.662,,,,,
651,06/16/12 12:00:00  PM,19.853,,,,,
652,06/16/12 12:30:00  PM,19.853,,,,,
653,06/16/12 01:00:00  PM,19.662,,,,,
654,06/16/12 01:30:00  PM,19.758,,,,,
655,06/16/12 02:00:00  PM,19.948,,,,,
656,06/16/12 02:30:00  PM,19.567,,,,,
657,06/16/12 03:00:00  PM,19.472,,,,,
658,06/16/12 03:30:00  PM,19.472,,,,,
659,06/16/12 04:00:00  PM,19.472,,,,,
660,06/16/12 04:30:00  PM,19.472,,,,,
661,06/16/12 05:00:00  PM,19.662,,,,,
662,06/16/12 05:30:00  PM,19.853,,,,,
663,06/16/12 06:00:00  PM,19.662,,,,,
664,06/16/12 06:30:00  PM,19.758,,,,,
665,06/16/12 07:00:00  PM,19.662,,,,,
666,06/16/12 07:30:00  PM,19.662,,,,,
667,06/16/12 08:00:00  PM,19.758,,,,,
668,06/16/12 08:30:00  PM,19.662,,,,,
669,06/16/12 09:00:00  PM,19.662,,,,,
670,06/16/12 09:30:00  PM,19.662,,,,,
671,06/16/12 10:00:00  PM,19.662,,,,,
672,06/16/12 10:30:00  PM,19.567,,,,,
673,06/16/12 11:00:00  PM,19.567,,,,,
674,06/16/12 11:30:00  PM,19.567,,,,,
675,06/17/12 12:00:00  AM,19.472,,,,,
676,06/17/12 12:30:00  AM,19.472,,,,,
677,06/17/12 01:00:00  AM,19.377,,,,,
678,06/17/12 01:30:00  AM,19.377,,,,,
679,06/17/12 02:00:00  AM,19.377,,,,,
680,06/17/12 02:30:00  AM,19.377,,,,,
681,06/17/12 03:00:00  AM,19.282,,,,,
682,06/17/12 03:30:00  AM,19.282,,,,,
683,06/17/12 04:00:00  AM,19.282,,,,,
684,06/17/12 04:30:00  AM,19.187,,,,,
685,06/17/12 05:00:00  AM,19.187,,,,,
686,06/17/12 05:30:00  AM,19.187,,,,,
687,06/17/12 06:00:00  AM,19.187,,,,,
688,06/17/12 06:30:00  AM,19.187,,,,,
689,06/17/12 07:00:00  AM,19.187,,,,,
690,06/17/12 07:30:00  AM,19.187,,,,,
691,06/17/12 08:00:00  AM,19.092,,,,,
692,06/17/12 08:30:00  AM,19.282,,,,,
693,06/17/12 09:00:00  AM,19.187,,,,,
694,06/17/12 09:30:00  AM,19.092,,,,,
695,06/17/12 10:00:00  AM,19.187,,,,,
696,06/17/12 10:30:00  AM,19.187,,,,,
697,06/17/12 11:00:00  AM,19.282,,,,,
698,06/17/12 11:30:00  AM,19.187,,,,,
699,06/17/12 12:00:00  PM,19.282,,,,,
700,06/17/12 12:30:00  PM,19.567,,,,,
701,06/17/12 01:00:00  PM,19.662,,,,,
702,06/17/12 01:30:00  PM,19.758,,,,,
703,06/17/12 02:00:00  PM,19.853,,,,,
704,06/17/12 02:30:00  PM,20.043,,,,,
705,06/17/12 03:00:00  PM,20.138,,,,,
706,06/17/12 03:30:00  PM,20.234,,,,,
707,06/17/12 04:00:00  PM,20.329,,,,,
708,06/17/12 04:30:00  PM,20.519,,,,,
709,06/17/12 05:00:00  PM,20.519,,,,,
710,06/17/12 05:30:00  PM,20.424,,,,,
711,06/17/12 06:00:00  PM,20.043,,,,,
712,06/17/12 06:30:00  PM,20.043,,,,,
713,06/17/12 07:00:00  PM,20.043,,,,,
714,06/17/12 07:30:00  PM,20.043,,,,,
715,06/17/12 08:00:00  PM,20.043,,,,,
716,06/17/12 08:30:00  PM,20.138,,,,,
717,06/17/12 09:00:00  PM,20.043,,,,,
718,06/17/12 09:30:00  PM,20.043,,,,,
719,06/17/12 10:00:00  PM,20.043,,,,,
720,06/17/12 10:30:00  PM,19.948,,,,,
721,06/17/12 11:00:00  PM,19.948,,,,,
722,06/17/12 11:30:00  PM,19.948,,,,,
723,06/18/12 12:00:00  AM,19.948,,,,,
724,06/18/12 12:30:00  AM,19.853,,,,,
725,06/18/12 01:00:00  AM,19.853,,,,,
726,06/18/12 01:30:00  AM,19.758,,,,,
727,06/18/12 02:00:00  AM,19.758,,,,,
728,06/18/12 02:30:00  AM,19.662,,,,,
729,06/18/12 03:00:00  AM,19.662,,,,,
730,06/18/12 03:30:00  AM,19.662,,,,,
731,06/18/12 04:00:00  AM,19.662,,,,,
732,06/18/12 04:30:00  AM,19.662,,,,,
733,06/18/12 05:00:00  AM,19.567,,,,,
734,06/18/12 05:30:00  AM,19.567,,,,,
735,06/18/12 06:00:00  AM,19.567,,,,,
736,06/18/12 06:30:00  AM,19.567,,,,,
737,06/18/12 07:00:00  AM,19.567,,,,,
738,06/18/12 07:30:00  AM,19.567,,,,,
739,06/18/12 08:00:00  AM,19.662,,,,,
740,06/18/12 08:30:00  AM,19.662,,,,,
741,06/18/12 09:00:00  AM,19.662,,,,,
742,06/18/12 09:30:00  AM,19.758,,,,,
743,06/18/12 10:00:00  AM,20.138,,,,,
744,06/18/12 10:30:00  AM,20.043,,,,,
745,06/18/12 11:00:00  AM,20.138,,,,,
746,06/18/12 11:30:00  AM,20.138,,,,,
747,06/18/12 12:00:00  PM,20.424,,,,,
748,06/18/12 12:30:00  PM,20.329,,,,,
749,06/18/12 01:00:00  PM,20.710,,,,,
750,06/18/12 01:30:00  PM,20.519,,,,,
751,06/18/12 02:00:00  PM,20.615,,,,,
752,06/18/12 02:30:00  PM,20.805,,,,,
753,06/18/12 03:00:00  PM,20.805,,,,,
754,06/18/12 03:30:00  PM,20.424,,,,,
755,06/18/12 04:00:00  PM,20.901,,,,,
756,06/18/12 04:30:00  PM,20.615,,,,,
757,06/18/12 05:00:00  PM,20.424,,,,,
758,06/18/12 05:30:00  PM,20.329,,,,,
759,06/18/12 06:00:00  PM,20.519,,,,,
760,06/18/12 06:30:00  PM,20.615,,,,,
761,06/18/12 07:00:00  PM,20.519,,,,,
762,06/18/12 07:30:00  PM,20.805,,,,,
763,06/18/12 08:00:00  PM,20.710,,,,,
764,06/18/12 08:30:00  PM,20.615,,,,,
765,06/18/12 09:00:00  PM,20.519,,,,,
766,06/18/12 09:30:00  PM,20.519,,,,,
767,06/18/12 10:00:00  PM,20.424,,,,,
768,06/18/12 10:30:00  PM,20.329,,,,,
769,06/18/12 11:00:00  PM,20.329,,,,,
770,06/18/12 11:30:00  PM,20.329,,,,,
771,06/19/12 12:00:00  AM,20.234,,,,,
772,06/19/12 12:30:00  AM,20.234,,,,,
773,06/19/12 01:00:00  AM,20.138,,,,,
774,06/19/12 01:30:00  AM,20.138,,,,,
775,06/19/12 02:00:00  AM,20.138,,,,,
776,06/19/12 02:30:00  AM,20.043,,,,,
777,06/19/12 03:00:00  AM,20.043,,,,,
778,06/19/12 03:30:00  AM,20.043,,,,,
779,06/19/12 04:00:00  AM,20.043,,,,,
780,06/19/12 04:30:00  AM,19.948,,,,,
781,06/19/12 05:00:00  AM,19.948,,,,,
782,06/19/12 05:30:00  AM,19.948,,,,,
783,06/19/12 06:00:00  AM,19.853,,,,,
784,06/19/12 06:30:00  AM,19.853,,,,,
785,06/19/12 07:00:00  AM,19.853,,,,,
786,06/19/12 07:30:00  AM,19.853,,,,,
787,06/19/12 08:00:00  AM,19.853,,,,,
788,06/19/12 08:30:00  AM,19.948,,,,,
789,06/19/12 09:00:00  AM,19.948,,,,,
790,06/19/12 09:30:00  AM,19.948,,,,,
791,06/19/12 10:00:00  AM,19.948,,,,,
792,06/19/12 10:30:00  AM,20.043,,,,,
793,06/19/12 11:00:00  AM,20.138,,,,,
794,06/19/12 11:30:00  AM,20.043,,,,,
795,06/19/12 12:00:00  PM,20.138,,,,,
796,06/19/12 12:30:00  PM,20.138,,,,,
797,06/19/12 01:00:00  PM,20.043,,,,,
798,06/19/12 01:30:00  PM,20.234,,,,,
799,06/19/12 02:00:00  PM,20.424,,,,,
800,06/19/12 02:30:00  PM,20.329,,,,,
801,06/19/12 03:00:00  PM,20.424,,,,,
802,06/19/12 03:30:00  PM,20.519,,,,,
803,06/19/12 04:00:00  PM,20.519,,,,,
804,06/19/12 04:30:00  PM,20.710,,,,,
805,06/19/12 05:00:00  PM,20.615,,,,,
806,06/19/12 05:30:00  PM,20.710,,,,,
807,06/19/12 06:00:00  PM,20.805,,,,,
808,06/19/12 06:30:00  PM,20.615,,,,,
809,06/19/12 07:00:00  PM,20.615,,,,,
810,06/19/12 07:30:00  PM,20.615,,,,,
811,06/19/12 08:00:00  PM,20.519,,,,,
812,06/19/12 08:30:00  PM,20.519,,,,,
813,06/19/12 09:00:00  PM,20.424,,,,,
814,06/19/12 09:30:00  PM,20.424,,,,,
815,06/19/12 10:00:00  PM,20.424,,,,,
816,06/19/12 10:30:00  PM,20.424,,,,,
817,06/19/12 11:00:00  PM,20.329,,,,,
818,06/19/12 11:30:00  PM,20.329,,,,,
819,06/20/12 12:00:00  AM,20.329,,,,,
820,06/20/12 12:30:00  AM,20.329,,,,,
821,06/20/12 01:00:00  AM,20.329,,,,,
822,06/20/12 01:30:00  AM,20.329,,,,,
823,06/20/12 02:00:00  AM,20.329,,,,,
824,06/20/12 02:30:00  AM,20.329,,,,,
825,06/20/12 03:00:00  AM,20.234,,,,,
826,06/20/12 03:30:00  AM,20.234,,,,,
827,06/20/12 04:00:00  AM,20.138,,,,,
828,06/20/12 04:30:00  AM,20.138,,,,,
829,06/20/12 05:00:00  AM,20.138,,,,,
830,06/20/12 05:30:00  AM,20.043,,,,,
831,06/20/12 06:00:00  AM,20.043,,,,,
832,06/20/12 06:30:00  AM,20.043,,,,,
833,06/20/12 07:00:00  AM,20.043,,,,,
834,06/20/12 07:30:00  AM,20.043,,,,,
835,06/20/12 08:00:00  AM,20.043,,,,,
836,06/20/12 08:30:00  AM,20.043,,,,,
837,06/20/12 09:00:00  AM,19.948,,,,,
838,06/20/12 09:30:00  AM,19.948,,,,,
839,06/20/12 10:00:00  AM,19.948,,,,,
840,06/20/12 10:30:00  AM,19.948,,,,,
841,06/20/12 11:00:00  AM,19.948,,,,,
842,06/20/12 11:30:00  AM,19.948,,,,,
843,06/20/12 12:00:00  PM,19.948,,,,,
844,06/20/12 12:30:00  PM,20.043,,,,,
845,06/20/12 01:00:00  PM,19.948,,,,,
846,06/20/12 01:30:00  PM,19.948,,,,,
847,06/20/12 02:00:00  PM,19.948,,,,,
848,06/20/12 02:30:00  PM,20.138,,,,,
849,06/20/12 03:00:00  PM,20.138,,,,,
850,06/20/12 03:30:00  PM,20.043,,,,,
851,06/20/12 04:00:00  PM,19.948,,,,,
852,06/20/12 04:30:00  PM,19.948,,,,,
853,06/20/12 05:00:00  PM,20.043,,,,,
854,06/20/12 05:30:00  PM,19.948,,,,,
855,06/20/12 06:00:00  PM,19.948,,,,,
856,06/20/12 06:30:00  PM,19.948,,,,,
857,06/20/12 07:00:00  PM,19.948,,,,,
858,06/20/12 07:30:00  PM,19.948,,,,,
859,06/20/12 08:00:00  PM,19.853,,,,,
860,06/20/12 08:30:00  PM,19.853,,,,,
861,06/20/12 09:00:00  PM,19.853,,,,,
862,06/20/12 09:30:00  PM,19.853,,,,,
863,06/20/12 10:00:00  PM,19.758,,,,,
864,06/20/12 10:30:00  PM,19.758,,,,,
865,06/20/12 11:00:00  PM,19.758,,,,,
866,06/20/12 11:30:00  PM,19.758,,,,,
867,06/21/12 12:00:00  AM,19.758,,,,,
868,06/21/12 12:30:00  AM,19.662,,,,,
869,06/21/12 01:00:00  AM,19.662,,,,,
870,06/21/12 01:30:00  AM,19.662,,,,,
871,06/21/12 02:00:00  AM,19.662,,,,,
872,06/21/12 02:30:00  AM,19.662,,,,,
873,06/21/12 03:00:00  AM,19.662,,,,,
874,06/21/12 03:30:00  AM,19.567,,,,,
875,06/21/12 04:00:00  AM,19.567,,,,,
876,06/21/12 04:30:00  AM,19.567,,,,,
877,06/21/12 05:00:00  AM,19.567,,,,,
878,06/21/12 05:30:00  AM,19.567,,,,,
879,06/21/12 06:00:00  AM,19.567,,,,,
880,06/21/12 06:30:00  AM,19.472,,,,,
881,06/21/12 07:00:00  AM,19.472,,,,,
882,06/21/12 07:30:00  AM,19.567,,,,,
883,06/21/12 08:00:00  AM,19.472,,,,,
884,06/21/12 08:30:00  AM,19.472,,,,,
885,06/21/12 09:00:00  AM,19.472,,,,,
886,06/21/12 09:30:00  AM,19.472,,,,,
887,06/21/12 10:00:00  AM,19.472,,,,,
888,06/21/12 10:30:00  AM,19.567,,,,,
889,06/21/12 11:00:00  AM,19.472,,,,,
890,06/21/12 11:30:00  AM,19.758,,,,,
891,06/21/12 12:00:00  PM,19.758,,,,,
892,06/21/12 12:30:00  PM,19.567,,,,,
893,06/21/12 01:00:00  PM,19.567,,,,,
894,06/21/12 01:30:00  PM,19.948,,,,,
895,06/21/12 02:00:00  PM,20.043,,,,,
896,06/21/12 02:30:00  PM,20.043,,,,,
897,06/21/12 03:00:00  PM,19.662,,,,,
898,06/21/12 03:30:00  PM,20.138,,,,,
899,06/21/12 04:00:00  PM,20.234,,,,,
900,06/21/12 04:30:00  PM,20.234,,,,,
901,06/21/12 05:00:00  PM,20.424,,,,,
902,06/21/12 05:30:00  PM,20.424,,,,,
903,06/21/12 06:00:00  PM,20.234,,,,,
904,06/21/12 06:30:00  PM,19.948,,,,,
905,06/21/12 07:00:00  PM,19.948,,,,,
906,06/21/12 07:30:00  PM,19.758,,,,,
907,06/21/12 08:00:00  PM,19.758,,,,,
908,06/21/12 08:30:00  PM,19.758,,,,,
909,06/21/12 09:00:00  PM,19.758,,,,,
910,06/21/12 09:30:00  PM,19.662,,,,,
911,06/21/12 10:00:00  PM,19.662,,,,,
912,06/21/12 10:30:00  PM,19.662,,,,,
913,06/21/12 11:00:00  PM,19.662,,,,,
914,06/21/12 11:30:00  PM,19.662,,,,,
915,06/22/12 12:00:00  AM,19.662,,,,,
916,06/22/12 12:30:00  AM,19.662,,,,,
917,06/22/12 01:00:00  AM,19.662,,,,,
918,06/22/12 01:30:00  AM,19.567,,,,,
919,06/22/12 02:00:00  AM,19.567,,,,,
920,06/22/12 02:30:00  AM,19.567,,,,,
921,06/22/12 03:00:00  AM,19.567,,,,,
922,06/22/12 03:30:00  AM,19.472,,,,,
923,06/22/12 04:00:00  AM,19.472,,,,,
924,06/22/12 04:30:00  AM,19.472,,,,,
925,06/22/12 05:00:00  AM,19.472,,,,,
926,06/22/12 05:30:00  AM,19.472,,,,,
927,06/22/12 06:00:00  AM,19.377,,,,,
928,06/22/12 06:30:00  AM,19.377,,,,,
929,06/22/12 07:00:00  AM,19.377,,,,,
930,06/22/12 07:30:00  AM,19.472,,,,,
931,06/22/12 08:00:00  AM,19.377,,,,,
932,06/22/12 08:30:00  AM,19.472,,,,,
933,06/22/12 09:00:00  AM,19.472,,,,,
934,06/22/12 09:30:00  AM,19.567,,,,,
935,06/22/12 10:00:00  AM,19.662,,,,,
936,06/22/12 10:30:00  AM,19.662,,,,,
937,06/22/12 11:00:00  AM,19.758,,,,,
938,06/22/12 11:30:00  AM,19.853,,,,,
939,06/22/12 12:00:00  PM,20.043,,,,,
940,06/22/12 12:30:00  PM,20.043,,,,,
941,06/22/12 01:00:00  PM,20.138,,,,,
942,06/22/12 01:30:00  PM,20.043,,,,,
943,06/22/12 02:00:00  PM,20.424,,,,,
944,06/22/12 02:30:00  PM,20.043,,,,,
945,06/22/12 03:00:00  PM,20.329,,,,,
946,06/22/12 03:30:00  PM,20.615,,,,,
947,06/22/12 04:00:00  PM,20.710,,,,,
948,06/22/12 04:30:00  PM,20.615,,,,,
949,06/22/12 05:00:00  PM,20.710,,,,,
950,06/22/12 05:30:00  PM,20.615,,,,,
951,06/22/12 06:00:00  PM,20.996,,,,,
952,06/22/12 06:30:00  PM,20.710,,,,,
953,06/22/12 07:00:00  PM,20.805,,,,,
954,06/22/12 07:30:00  PM,20.710,,,,,
955,06/22/12 08:00:00  PM,20.710,,,,,
956,06/22/12 08:30:00  PM,20.710,,,,,
957,06/22/12 09:00:00  PM,20.519,,,,,
958,06/22/12 09:30:00  PM,20.519,,,,,
959,06/22/12 10:00:00  PM,20.519,,,,,
960,06/22/12 10:30:00  PM,20.424,,,,,
961,06/22/12 11:00:00  PM,20.519,,,,,
962,06/22/12 11:30:00  PM,20.519,,,,,
963,06/23/12 12:00:00  AM,20.615,,,,,
964,06/23/12 12:30:00  AM,20.519,,,,,
965,06/23/12 01:00:00  AM,20.519,,,,,
966,06/23/12 01:30:00  AM,20.424,,,,,
967,06/23/12 02:00:00  AM,20.424,,,,,
968,06/23/12 02:30:00  AM,20.329,,,,,
969,06/23/12 03:00:00  AM,20.329,,,,,
970,06/23/12 03:30:00  AM,20.329,,,,,
971,06/23/12 04:00:00  AM,20.234,,,,,
972,06/23/12 04:30:00  AM,20.234,,,,,
973,06/23/12 05:00:00  AM,20.138,,,,,
974,06/23/12 05:30:00  AM,20.138,,,,,
975,06/23/12 06:00:00  AM,20.138,,,,,
976,06/23/12 06:30:00  AM,20.138,,,,,
977,06/23/12 07:00:00  AM,20.138,,,,,
978,06/23/12 07:30:00  AM,20.043,,,,,
979,06/23/12 08:00:00  AM,20.138,,,,,
980,06/23/12 08:30:00  AM,20.234,,,,,
981,06/23/12 09:00:00  AM,20.329,,,,,
982,06/23/12 09:30:00  AM,20.424,,,,,
983,06/23/12 10:00:00  AM,20.424,,,,,
984,06/23/12 10:30:00  AM,20.519,,,,,
985,06/23/12 11:00:00  AM,20.615,,,,,
986,06/23/12 11:30:00  AM,20.710,,,,,
987,06/23/12 12:00:00  PM,20.901,,,,,
988,06/23/12 12:30:00  PM,20.901,,,,,
989,06/23/12 01:00:00  PM,21.091,,,,,
990,06/23/12 01:30:00  PM,20.996,,,,,
991,06/23/12 02:00:00  PM,20.996,,,,,
992,06/23/12 02:30:00  PM,20.996,,,,,
993,06/23/12 03:00:00  PM,21.282,,,,,
994,06/23/12 03:30:00  PM,20.901,,,,,
995,06/23/12 04:00:00  PM,21.664,,,,,
996,06/23/12 04:30:00  PM,21.282,,,,,
997,06/23/12 05:00:00  PM,21.378,,,,,
998,06/23/12 05:30:00  PM,21.569,,,,,
999,06/23/12 06:00:00  PM,21.473,,,,,
1000,06/23/12 06:30:00  PM,21.569,,,,,
1001,06/23/12 07:00:00  PM,21.378,,,,,
1002,06/23/12 07:30:00  PM,21.187,,,,,
1003,06/23/12 08:00:00  PM,21.282,,,,,
1004,06/23/12 08:30:00  PM,21.378,,,,,
1005,06/23/12 09:00:00  PM,21.282,,,,,
1006,06/23/12 09:30:00  PM,21.187,,,,,
1007,06/23/12 10:00:00  PM,21.091,,,,,
1008,06/23/12 10:30:00  PM,20.996,,,,,
1009,06/23/12 11:00:00  PM,20.996,,,,,
1010,06/23/12 11:30:00  PM,20.901,,,,,
1011,06/24/12 12:00:00  AM,20.901,,,,,
1012,06/24/12 12:30:00  AM,20.805,,,,,
1013,06/24/12 01:00:00  AM,20.805,,,,,
1014,06/24/12 01:30:00  AM,20.805,,,,,
1015,06/24/12 02:00:00  AM,20.805,,,,,
1016,06/24/12 02:30:00  AM,20.805,,,,,
1017,06/24/12 03:00:00  AM,20.805,,,,,
1018,06/24/12 03:30:00  AM,20.710,,,,,
1019,06/24/12 04:00:00  AM,20.710,,,,,
1020,06/24/12 04:30:00  AM,20.710,,,,,
1021,06/24/12 05:00:00  AM,20.615,,,,,
1022,06/24/12 05:30:00  AM,20.519,,,,,
1023,06/24/12 06:00:00  AM,20.519,,,,,
1024,06/24/12 06:30:00  AM,20.424,,,,,
1025,06/24/12 07:00:00  AM,20.424,,,,,
1026,06/24/12 07:30:00  AM,20.424,,,,,
1027,06/24/12 08:00:00  AM,20.424,,,,,
1028,06/24/12 08:30:00  AM,20.519,,,,,
1029,06/24/12 09:00:00  AM,20.519,,,,,
1030,06/24/12 09:30:00  AM,20.805,,,,,
1031,06/24/12 10:00:00  AM,20.901,,,,,
1032,06/24/12 10:30:00  AM,21.091,,,,,
1033,06/24/12 11:00:00  AM,21.187,,,,,
1034,06/24/12 11:30:00  AM,21.187,,,,,
1035,06/24/12 12:00:00  PM,21.378,,,,,
1036,06/24/12 12:30:00  PM,21.378,,,,,
1037,06/24/12 01:00:00  PM,21.378,,,,,
1038,06/24/12 01:30:00  PM,21.282,,,,,
1039,06/24/12 02:00:00  PM,21.282,,,,,
1040,06/24/12 02:30:00  PM,21.378,,,,,
1041,06/24/12 03:00:00  PM,21.569,,,,,
1042,06/24/12 03:30:00  PM,21.664,,,,,
1043,06/24/12 04:00:00  PM,21.664,,,,,
1044,06/24/12 04:30:00  PM,21.760,,,,,
1045,06/24/12 05:00:00  PM,21.664,,,,,
1046,06/24/12 05:30:00  PM,21.664,,,,,
1047,06/24/12 06:00:00  PM,21.855,,,,,
1048,06/24/12 06:30:00  PM,21.951,,,,,
1049,06/24/12 07:00:00  PM,21.664,,,,,
1050,06/24/12 07:30:00  PM,21.664,,,,,
1051,06/24/12 08:00:00  PM,21.664,,,,,
1052,06/24/12 08:30:00  PM,21.569,,,,,
1053,06/24/12 09:00:00  PM,21.473,,,,,
1054,06/24/12 09:30:00  PM,21.473,,,,,
1055,06/24/12 10:00:00  PM,21.378,,,,,
1056,06/24/12 10:30:00  PM,21.378,,,,,
1057,06/24/12 11:00:00  PM,21.378,,,,,
1058,06/24/12 11:30:00  PM,21.282,,,,,
1059,06/25/12 12:00:00  AM,21.282,,,,,
1060,06/25/12 12:30:00  AM,21.282,,,,,
1061,06/25/12 01:00:00  AM,21.187,,,,,
1062,06/25/12 01:30:00  AM,21.187,,,,,
1063,06/25/12 02:00:00  AM,21.091,,,,,
1064,06/25/12 02:30:00  AM,21.091,,,,,
1065,06/25/12 03:00:00  AM,21.091,,,,,
